4,6,Ryanville FC beat Charlesberg City,637
0,1,Charlesberg City beat Ryanville FC,638
2,1,Charlesberg City beat Robertside Athletic,639
6,1,Robertside Athletic beat Charlesberg City,640
4,5,North Kristen FC beat Charlesberg City,641
3,4,Charlesberg City beat North Kristen FC,642
2,2,Tied Game,643
2,3,Charlesberg City beat New David FC,644
0,6,Harrismouth City beat Charlesberg City,645
5,6,Charlesberg City beat Harrismouth City,646
5,6,Dawnville United beat Charlesberg City,647
6,0,Dawnville United beat Charlesberg City,648
4,1,Charlesberg City beat West Justin United,649
0,1,Charlesberg City beat West Justin United,650
5,0,North Damon Athletic beat Andersonland FC,651
5,0,Andersonland FC beat North Damon Athletic,652
1,2,Marialand City beat North Damon Athletic,653
4,1,Marialand City beat North Damon Athletic,654
6,1,North Damon Athletic beat Elliottmouth City,655
5,1,Elliottmouth City beat North Damon Athletic,656
4,1,North Damon Athletic beat Port Andrewview United,657
0,3,North Damon Athletic beat Port Andrewview United,658
2,2,Tied Game,659
3,3,Tied Game,660
2,2,Tied Game,661
2,6,North Damon Athletic beat Ricestad Athletic,662
5,5,Tied Game,663
5,1,Mckaychester Athletic beat North Damon Athletic,664
6,1,North Damon Athletic beat East Lauraport City,665
3,1,East Lauraport City beat North Damon Athletic,666
1,0,North Damon Athletic beat West Saraton Athletic,667
0,2,North Damon Athletic beat West Saraton Athletic,668
6,6,Tied Game,669
1,4,North Damon Athletic beat West Aaronshire FC,670
0,6,South Nancyborough City beat North Damon Athletic,671
0,0,Tied Game,672
0,2,Ryanville FC beat North Damon Athletic,673
1,6,North Damon Athletic beat Ryanville FC,674
2,6,Robertside Athletic beat North Damon Athletic,675
1,1,Tied Game,676
4,6,North Kristen FC beat North Damon Athletic,677
6,5,North Kristen FC beat North Damon Athletic,678
4,1,North Damon Athletic beat New David FC,679
5,3,New David FC beat North Damon Athletic,680
2,5,Harrismouth City beat North Damon Athletic,681
6,0,Harrismouth City beat North Damon Athletic,682
3,2,North Damon Athletic beat Dawnville United,683
0,6,North Damon Athletic beat Dawnville United,684
1,0,North Damon Athletic beat West Justin United,685
2,4,North Damon Athletic beat West Justin United,686
6,6,Tied Game,687
4,4,Tied Game,688
3,2,Andersonland FC beat Elliottmouth City,689
4,4,Tied Game,690
0,5,Port Andrewview United beat Andersonland FC,691
0,3,Andersonland FC beat Port Andrewview United,692
2,5,South Martin City beat Andersonland FC,693
3,5,Andersonland FC beat South Martin City,694
6,6,Tied Game,695
3,0,Ricestad Athletic beat Andersonland FC,696
2,0,Andersonland FC beat Mckaychester Athletic,697
6,6,Tied Game,698
6,1,Andersonland FC beat East Lauraport City,699
3,4,Andersonland FC beat East Lauraport City,700
3,1,Andersonland FC beat West Saraton Athletic,701
5,4,West Saraton Athletic beat Andersonland FC,702
6,1,Andersonland FC beat West Aaronshire FC,703
5,4,West Aaronshire FC beat Andersonland FC,704
2,1,Andersonland FC beat South Nancyborough City,705
4,1,South Nancyborough City beat Andersonland FC,706
4,2,Andersonland FC beat Ryanville FC,707
0,3,Andersonland FC beat Ryanville FC,708
4,4,Tied Game,709
3,3,Tied Game,710
4,3,Andersonland FC beat North Kristen FC,711
2,5,Andersonland FC beat North Kristen FC,712
4,1,Andersonland FC beat New David FC,713
6,4,New David FC beat Andersonland FC,714
0,3,Harrismouth City beat Andersonland FC,715
6,6,Tied Game,716
1,0,Andersonland FC beat Dawnville United,717
6,2,Dawnville United beat Andersonland FC,718
0,1,West Justin United beat Andersonland FC,719
1,6,Andersonland FC beat West Justin United,720
0,5,Elliottmouth City beat Marialand City,721
0,3,Marialand City beat Elliottmouth City,722
4,3,Marialand City beat Port Andrewview United,723
0,5,Marialand City beat Port Andrewview United,724
6,2,Marialand City beat South Martin City,725
3,1,South Martin City beat Marialand City,726
6,4,Marialand City beat Ricestad Athletic,727
0,3,Marialand City beat Ricestad Athletic,728
1,4,Mckaychester Athletic beat Marialand City,729
0,2,Marialand City beat Mckaychester Athletic,730
4,2,Marialand City beat East Lauraport City,731
0,0,Tied Game,732
4,3,Marialand City beat West Saraton Athletic,733
3,5,Marialand City beat West Saraton Athletic,734
0,0,Tied Game,735
5,0,West Aaronshire FC beat Marialand City,736
1,1,Tied Game,737
4,0,South Nancyborough City beat Marialand City,738
6,4,Marialand City beat Ryanville FC,739
6,6,Tied Game,740
0,2,Robertside Athletic beat Marialand City,741
0,2,Marialand City beat Robertside Athletic,742
1,5,North Kristen FC beat Marialand City,743
1,4,Marialand City beat North Kristen FC,744
4,6,New David FC beat Marialand City,745
1,2,Marialand City beat New David FC,746
2,6,Harrismouth City beat Marialand City,747
0,1,Marialand City beat Harrismouth City,748
2,0,Marialand City beat Dawnville United,749
5,2,Dawnville United beat Marialand City,750
6,5,Marialand City beat West Justin United,751
3,3,Tied Game,752
0,5,Port Andrewview United beat Elliottmouth City,753
2,3,Elliottmouth City beat Port Andrewview United,754
3,4,South Martin City beat Elliottmouth City,755
5,4,South Martin City beat Elliottmouth City,756
3,5,Ricestad Athletic beat Elliottmouth City,757
5,0,Ricestad Athletic beat Elliottmouth City,758
6,0,Elliottmouth City beat Mckaychester Athletic,759
5,1,Mckaychester Athletic beat Elliottmouth City,760
4,2,Elliottmouth City beat East Lauraport City,761
3,0,East Lauraport City beat Elliottmouth City,762
0,1,West Saraton Athletic beat Elliottmouth City,763
1,6,Elliottmouth City beat West Saraton Athletic,764
6,5,Elliottmouth City beat West Aaronshire FC,765
1,6,Elliottmouth City beat West Aaronshire FC,766
0,1,South Nancyborough City beat Elliottmouth City,767
3,6,Elliottmouth City beat South Nancyborough City,768
0,3,Ryanville FC beat Elliottmouth City,769
4,2,Ryanville FC beat Elliottmouth City,770
4,1,Elliottmouth City beat Robertside Athletic,771
4,4,Tied Game,772
4,3,Elliottmouth City beat North Kristen FC,773
4,2,North Kristen FC beat Elliottmouth City,774
1,4,New David FC beat Elliottmouth City,775
6,5,New David FC beat Elliottmouth City,776
3,6,Harrismouth City beat Elliottmouth City,777
4,6,Elliottmouth City beat Harrismouth City,778
2,1,Elliottmouth City beat Dawnville United,779
3,6,Elliottmouth City beat Dawnville United,780
1,6,West Justin United beat Elliottmouth City,781
1,1,Tied Game,782
2,5,South Martin City beat Port Andrewview United,783
6,2,South Martin City beat Port Andrewview United,784
3,2,Port Andrewview United beat Ricestad Athletic,785
2,1,Ricestad Athletic beat Port Andrewview United,786
2,4,Mckaychester Athletic beat Port Andrewview United,787
6,3,Mckaychester Athletic beat Port Andrewview United,788
5,0,Port Andrewview United beat East Lauraport City,789
5,0,East Lauraport City beat Port Andrewview United,790
1,0,Port Andrewview United beat West Saraton Athletic,791
2,3,Port Andrewview United beat West Saraton Athletic,792
0,6,West Aaronshire FC beat Port Andrewview United,793
1,2,Port Andrewview United beat West Aaronshire FC,794
4,2,Port Andrewview United beat South Nancyborough City,795
0,5,Port Andrewview United beat South Nancyborough City,796
3,5,Ryanville FC beat Port Andrewview United,797
6,3,Ryanville FC beat Port Andrewview United,798
0,0,Tied Game,799
1,2,Port Andrewview United beat Robertside Athletic,800
6,2,Port Andrewview United beat North Kristen FC,801
6,3,North Kristen FC beat Port Andrewview United,802
1,0,Port Andrewview United beat New David FC,803
6,3,New David FC beat Port Andrewview United,804
3,2,Port Andrewview United beat Harrismouth City,805
0,5,Port Andrewview United beat Harrismouth City,806
1,5,Dawnville United beat Port Andrewview United,807
6,4,Dawnville United beat Port Andrewview United,808
1,1,Tied Game,809
4,3,West Justin United beat Port Andrewview United,810
0,1,Ricestad Athletic beat South Martin City,811
5,2,Ricestad Athletic beat South Martin City,812
5,4,South Martin City beat Mckaychester Athletic,813
4,5,South Martin City beat Mckaychester Athletic,814
5,2,South Martin City beat East Lauraport City,815
6,4,East Lauraport City beat South Martin City,816
5,1,South Martin City beat West Saraton Athletic,817
5,5,Tied Game,818
2,4,West Aaronshire FC beat South Martin City,819
1,3,South Martin City beat West Aaronshire FC,820
0,3,South Nancyborough City beat South Martin City,821
2,5,South Martin City beat South Nancyborough City,822
2,4,Ryanville FC beat South Martin City,823
3,2,Ryanville FC beat South Martin City,824
1,1,Tied Game,825
2,1,Robertside Athletic beat South Martin City,826
0,6,North Kristen FC beat South Martin City,827
4,4,Tied Game,828
2,3,New David FC beat South Martin City,829
4,2,New David FC beat South Martin City,830
5,6,Harrismouth City beat South Martin City,831
4,2,Harrismouth City beat South Martin City,832
3,6,Dawnville United beat South Martin City,833
5,3,Dawnville United beat South Martin City,834
0,1,West Justin United beat South Martin City,835
6,0,West Justin United beat South Martin City,836
3,1,Ricestad Athletic beat Mckaychester Athletic,837
4,4,Tied Game,838
2,3,East Lauraport City beat Ricestad Athletic,839
1,6,Ricestad Athletic beat East Lauraport City,840
5,5,Tied Game,841
3,0,West Saraton Athletic beat Ricestad Athletic,842
2,0,Ricestad Athletic beat West Aaronshire FC,843
5,6,Ricestad Athletic beat West Aaronshire FC,844
1,2,South Nancyborough City beat Ricestad Athletic,845
5,0,South Nancyborough City beat Ricestad Athletic,846
0,0,Tied Game,847
5,5,Tied Game,848
3,1,Ricestad Athletic beat Robertside Athletic,849
6,3,Robertside Athletic beat Ricestad Athletic,850
5,5,Tied Game,851
3,4,Ricestad Athletic beat North Kristen FC,852
3,0,Ricestad Athletic beat New David FC,853
5,0,New David FC beat Ricestad Athletic,854
5,2,Ricestad Athletic beat Harrismouth City,855
3,4,Ricestad Athletic beat Harrismouth City,856
2,3,Dawnville United beat Ricestad Athletic,857
2,4,Ricestad Athletic beat Dawnville United,858
4,5,West Justin United beat Ricestad Athletic,859
6,1,West Justin United beat Ricestad Athletic,860
5,6,East Lauraport City beat Mckaychester Athletic,861
0,5,Mckaychester Athletic beat East Lauraport City,862
1,3,West Saraton Athletic beat Mckaychester Athletic,863
5,3,West Saraton Athletic beat Mckaychester Athletic,864
0,3,West Aaronshire FC beat Mckaychester Athletic,865
1,5,Mckaychester Athletic beat West Aaronshire FC,866
4,2,Mckaychester Athletic beat South Nancyborough City,867
1,4,Mckaychester Athletic beat South Nancyborough City,868
0,1,Ryanville FC beat Mckaychester Athletic,869
5,4,Ryanville FC beat Mckaychester Athletic,870
1,0,Mckaychester Athletic beat Robertside Athletic,871
6,6,Tied Game,872
5,5,Tied Game,873
4,4,Tied Game,874
6,0,Mckaychester Athletic beat New David FC,875
6,3,New David FC beat Mckaychester Athletic,876
5,2,Mckaychester Athletic beat Harrismouth City,877
0,4,Mckaychester Athletic beat Harrismouth City,878
5,1,Mckaychester Athletic beat Dawnville United,879
1,2,Mckaychester Athletic beat Dawnville United,880
5,5,Tied Game,881
1,0,West Justin United beat Mckaychester Athletic,882
4,2,East Lauraport City beat West Saraton Athletic,883
1,4,East Lauraport City beat West Saraton Athletic,884
4,5,West Aaronshire FC beat East Lauraport City,885
5,1,West Aaronshire FC beat East Lauraport City,886
1,2,South Nancyborough City beat East Lauraport City,887
2,4,East Lauraport City beat South Nancyborough City,888
3,6,Ryanville FC beat East Lauraport City,889
3,5,East Lauraport City beat Ryanville FC,890
6,6,Tied Game,891
3,5,East Lauraport City beat Robertside Athletic,892
1,6,North Kristen FC beat East Lauraport City,893
5,1,North Kristen FC beat East Lauraport City,894
0,6,New David FC beat East Lauraport City,895
3,6,East Lauraport City beat New David FC,896
3,4,Harrismouth City beat East Lauraport City,897
0,5,East Lauraport City beat Harrismouth City,898
5,6,Dawnville United beat East Lauraport City,899
0,6,East Lauraport City beat Dawnville United,900
0,2,West Justin United beat East Lauraport City,901
5,0,West Justin United beat East Lauraport City,902
6,5,West Saraton Athletic beat West Aaronshire FC,903
3,6,West Saraton Athletic beat West Aaronshire FC,904
6,0,West Saraton Athletic beat South Nancyborough City,905
3,1,South Nancyborough City beat West Saraton Athletic,906
1,4,Ryanville FC beat West Saraton Athletic,907
5,4,Ryanville FC beat West Saraton Athletic,908
2,6,Robertside Athletic beat West Saraton Athletic,909
1,4,West Saraton Athletic beat Robertside Athletic,910
6,4,West Saraton Athletic beat North Kristen FC,911
2,6,West Saraton Athletic beat North Kristen FC,912
5,5,Tied Game,913
3,1,New David FC beat West Saraton Athletic,914
6,6,Tied Game,915
0,2,West Saraton Athletic beat Harrismouth City,916
2,0,West Saraton Athletic beat Dawnville United,917
4,1,Dawnville United beat West Saraton Athletic,918
4,6,West Justin United beat West Saraton Athletic,919
5,4,West Justin United beat West Saraton Athletic,920
2,4,South Nancyborough City beat West Aaronshire FC,921
1,5,West Aaronshire FC beat South Nancyborough City,922
4,6,Ryanville FC beat West Aaronshire FC,923
6,0,Ryanville FC beat West Aaronshire FC,924
5,2,West Aaronshire FC beat Robertside Athletic,925
4,4,Tied Game,926
0,2,North Kristen FC beat West Aaronshire FC,927
1,0,North Kristen FC beat West Aaronshire FC,928
2,6,New David FC beat West Aaronshire FC,929
5,3,New David FC beat West Aaronshire FC,930
3,3,Tied Game,931
6,5,Harrismouth City beat West Aaronshire FC,932
2,5,Dawnville United beat West Aaronshire FC,933
3,3,Tied Game,934
6,4,West Aaronshire FC beat West Justin United,935
1,6,West Aaronshire FC beat West Justin United,936
5,6,Ryanville FC beat South Nancyborough City,937
0,1,South Nancyborough City beat Ryanville FC,938
0,4,Robertside Athletic beat South Nancyborough City,939
3,5,South Nancyborough City beat Robertside Athletic,940
1,6,North Kristen FC beat South Nancyborough City,941
5,4,North Kristen FC beat South Nancyborough City,942
5,6,New David FC beat South Nancyborough City,943
1,1,Tied Game,944
2,5,Harrismouth City beat South Nancyborough City,945
0,5,South Nancyborough City beat Harrismouth City,946
4,6,Dawnville United beat South Nancyborough City,947
5,4,Dawnville United beat South Nancyborough City,948
4,5,West Justin United beat South Nancyborough City,949
0,2,South Nancyborough City beat West Justin United,950
4,0,Ryanville FC beat Robertside Athletic,951
6,5,Robertside Athletic beat Ryanville FC,952
4,5,North Kristen FC beat Ryanville FC,953
1,4,Ryanville FC beat North Kristen FC,954
1,0,Ryanville FC beat New David FC,955
6,0,New David FC beat Ryanville FC,956
1,0,Ryanville FC beat Harrismouth City,957
0,4,Ryanville FC beat Harrismouth City,958
6,1,Ryanville FC beat Dawnville United,959
6,2,Dawnville United beat Ryanville FC,960
3,5,West Justin United beat Ryanville FC,961
4,4,Tied Game,962
3,2,Robertside Athletic beat North Kristen FC,963
1,0,North Kristen FC beat Robertside Athletic,964
2,1,Robertside Athletic beat New David FC,965
4,1,New David FC beat Robertside Athletic,966
0,6,Harrismouth City beat Robertside Athletic,967
6,0,Harrismouth City beat Robertside Athletic,968
3,0,Robertside Athletic beat Dawnville United,969
2,0,Dawnville United beat Robertside Athletic,970
3,3,Tied Game,971
0,6,Robertside Athletic beat West Justin United,972
2,1,North Kristen FC beat New David FC,973
1,2,North Kristen FC beat New David FC,974
5,6,Harrismouth City beat North Kristen FC,975
1,3,North Kristen FC beat Harrismouth City,976
1,2,Dawnville United beat North Kristen FC,977
3,0,Dawnville United beat North Kristen FC,978
2,4,West Justin United beat North Kristen FC,979
0,3,North Kristen FC beat West Justin United,980
4,0,New David FC beat Harrismouth City,981
4,6,New David FC beat Harrismouth City,982
6,2,New David FC beat Dawnville United,983
4,6,New David FC beat Dawnville United,984
3,1,New David FC beat West Justin United,985
2,2,Tied Game,986
5,0,Harrismouth City beat Dawnville United,987
1,0,Dawnville United beat Harrismouth City,988
6,3,Harrismouth City beat West Justin United,989
5,5,Tied Game,990
2,6,West Justin United beat Dawnville United,991
5,6,Dawnville United beat West Justin United,992
