667,41,14,23,2023-07-25 19:32:41
668,98,23,14,2023-10-11 13:00:26
669,48,14,24,2023-04-02 20:24:51
670,71,24,14,2023-01-23 03:40:03
671,76,14,25,2023-02-18 01:48:03
672,9,25,14,2023-08-10 11:42:10
673,97,14,26,2023-03-03 23:50:35
674,90,26,14,2023-09-05 18:17:14
675,46,14,27,2023-04-01 21:50:38
676,75,27,14,2023-07-08 20:34:09
677,58,14,28,2023-09-05 16:06:47
678,47,28,14,2023-09-21 01:49:42
679,64,14,29,2023-03-01 17:20:57
680,11,29,14,2023-06-07 21:02:01
681,49,14,30,2023-07-02 18:08:05
682,44,30,14,2023-07-16 16:29:18
683,80,14,31,2023-10-23 18:50:39
684,53,31,14,2023-05-08 03:39:16
685,33,14,32,2023-03-19 08:08:51
686,42,32,14,2023-04-17 08:09:03
687,66,15,16,2023-11-29 07:08:43
688,34,16,15,2023-03-01 11:53:40
689,3,15,17,2023-11-04 13:38:03
690,53,17,15,2023-12-03 00:03:29
691,89,15,18,2023-08-18 06:40:16
692,44,18,15,2023-01-29 08:02:13
693,4,15,19,2023-06-28 05:18:28
694,71,19,15,2023-06-09 11:16:28
695,83,15,20,2023-12-01 09:05:20
696,90,20,15,2023-10-22 18:48:54
697,80,15,21,2023-02-21 02:08:28
698,19,21,15,2023-01-31 13:00:01
699,40,15,22,2023-02-10 18:12:04
700,46,22,15,2023-09-26 23:39:21
701,90,15,23,2023-03-20 06:48:43
702,75,23,15,2023-12-29 14:22:06
703,98,15,24,2023-10-18 14:43:48
704,70,24,15,2023-08-05 09:59:28
705,72,15,25,2023-07-28 13:26:00
706,59,25,15,2023-10-19 02:40:32
707,95,15,26,2023-09-12 04:16:56
708,10,26,15,2023-04-16 17:23:19
709,18,15,27,2023-06-22 22:21:12
710,32,27,15,2023-04-11 17:25:37
711,77,15,28,2023-06-29 20:37:01
712,57,28,15,2023-08-27 18:49:52
713,62,15,29,2023-08-31 13:02:36
714,24,29,15,2023-03-28 12:04:16
715,38,15,30,2023-12-08 07:52:50
716,95,30,15,2023-08-27 07:28:05
717,52,15,31,2023-02-07 18:41:08
718,69,31,15,2023-11-27 19:55:30
719,1,15,32,2023-09-30 06:01:18
720,47,32,15,2023-12-25 02:07:18
721,10,16,17,2023-02-27 05:38:40
722,24,17,16,2023-11-06 02:45:00
723,53,16,18,2023-07-27 21:18:25
724,23,18,16,2023-07-06 11:42:28
725,1,16,19,2023-11-15 21:42:59
726,73,19,16,2023-05-26 18:24:01
727,45,16,20,2023-04-17 22:56:23
728,68,20,16,2023-06-12 09:33:40
729,27,16,21,2023-01-18 04:11:16
730,69,21,16,2023-08-23 10:40:49
731,85,16,22,2023-12-15 10:52:04
732,50,22,16,2023-03-01 13:54:45
733,5,16,23,2023-07-10 09:50:49
734,53,23,16,2023-11-22 12:03:57
735,73,16,24,2023-05-23 07:46:24
736,98,24,16,2023-09-23 21:57:31
737,47,16,25,2023-08-12 06:16:11
738,11,25,16,2023-05-15 17:26:40
739,93,16,26,2023-06-19 17:02:02
740,42,26,16,2023-12-27 00:34:33
741,71,16,27,2023-01-26 21:09:07
742,9,27,16,2023-09-07 02:19:04
743,13,16,28,2023-01-13 12:37:05
744,38,28,16,2023-03-05 16:51:36
745,41,16,29,2023-10-02 13:21:12
746,65,29,16,2023-02-28 21:17:55
747,21,16,30,2023-12-29 09:19:42
748,75,30,16,2023-10-25 00:42:03
749,79,16,31,2023-05-29 09:16:23
750,71,31,16,2023-01-18 21:19:08
751,18,16,32,2023-12-08 14:44:28
752,64,32,16,2023-04-05 03:38:36
753,57,17,18,2023-06-13 04:47:07
754,36,18,17,2023-11-04 04:58:13
755,92,17,19,2023-11-05 01:50:34
756,54,19,17,2023-09-07 10:26:15
757,76,17,20,2023-04-04 01:34:21
758,94,20,17,2023-10-06 05:41:24
759,84,17,21,2023-10-27 18:26:45
760,55,21,17,2023-04-21 22:19:03
761,78,17,22,2023-05-01 02:03:15
762,29,22,17,2023-05-10 11:53:00
763,2,17,23,2023-01-18 21:33:18
764,4,23,17,2023-02-11 22:05:15
765,69,17,24,2023-03-31 14:49:00
766,58,24,17,2023-12-17 06:28:33
767,93,17,25,2023-10-24 01:17:14
768,4,25,17,2023-10-23 05:38:50
769,21,17,26,2023-07-15 04:17:46
770,10,26,17,2023-01-03 23:17:52
771,60,17,27,2023-08-03 08:35:39
772,99,27,17,2023-09-05 01:17:37
773,95,17,28,2023-04-30 19:32:50
774,40,28,17,2023-10-09 21:29:15
775,80,17,29,2023-08-19 10:41:38
776,11,29,17,2023-10-06 09:44:10
777,89,17,30,2023-08-14 23:36:31
778,67,30,17,2023-11-19 09:42:44
779,90,17,31,2023-06-02 10:17:39
780,18,31,17,2023-12-31 11:13:40
781,36,17,32,2023-07-02 02:17:55
782,86,32,17,2023-08-18 19:49:22
783,73,18,19,2023-08-04 23:11:11
784,20,19,18,2023-12-17 13:17:17
785,65,18,20,2023-01-26 03:08:45
786,49,20,18,2023-05-14 23:33:40
787,91,18,21,2023-11-04 11:41:33
788,85,21,18,2023-10-09 23:03:49
789,29,18,22,2023-08-22 06:11:50
790,2,22,18,2023-10-26 15:06:50
791,20,18,23,2023-08-30 03:27:34
792,73,23,18,2023-10-18 05:38:07
793,36,18,24,2023-12-07 14:53:34
794,26,24,18,2023-01-29 03:16:46
795,94,18,25,2023-05-12 18:57:56
796,82,25,18,2023-09-12 11:31:51
797,74,18,26,2023-05-16 21:47:01
798,80,26,18,2023-03-31 01:56:05
799,39,18,27,2023-04-02 03:53:30
800,14,27,18,2023-09-22 13:39:18
801,53,18,28,2023-08-25 09:13:06
802,37,28,18,2023-05-14 23:16:32
803,16,18,29,2023-05-07 07:39:43
804,47,29,18,2023-11-23 09:29:45
805,84,18,30,2023-03-08 04:47:51
806,53,30,18,2023-06-29 21:44:05
807,42,18,31,2023-11-03 14:38:34
808,5,31,18,2023-04-21 13:38:36
809,69,18,32,2023-10-12 11:45:04
810,81,32,18,2023-07-06 13:06:11
811,64,19,20,2023-02-19 22:20:24
812,73,20,19,2023-10-20 15:32:02
813,45,19,21,2023-01-27 22:34:30
814,58,21,19,2023-02-11 08:35:48
815,84,19,22,2023-08-08 21:52:04
816,78,22,19,2023-09-12 23:25:01
817,50,19,23,2023-03-01 05:00:32
818,90,23,19,2023-08-10 18:04:52
819,95,19,24,2023-09-10 13:00:02
820,78,24,19,2023-05-16 01:18:34
821,42,19,25,2023-04-03 04:30:58
822,54,25,19,2023-04-09 16:29:31
823,81,19,26,2023-05-18 13:19:40
824,50,26,19,2023-04-08 09:58:28
825,44,19,27,2023-05-01 16:39:57
826,48,27,19,2023-08-04 17:09:27
827,23,19,28,2023-12-25 01:36:22
828,90,28,19,2023-12-19 03:31:24
829,10,19,29,2023-10-15 00:38:49
830,53,29,19,2023-07-15 02:12:52
831,88,19,30,2023-09-26 11:28:58
832,65,30,19,2023-07-11 18:43:01
833,53,19,31,2023-07-21 16:19:16
834,39,31,19,2023-11-12 19:41:27
835,53,19,32,2023-01-29 17:35:42
836,56,32,19,2023-05-23 13:45:44
837,10,20,21,2023-10-17 09:58:53
838,91,21,20,2023-03-04 22:35:08
839,29,20,22,2023-01-14 15:08:21
840,37,22,20,2023-06-03 11:32:31
841,67,20,23,2023-05-09 19:10:39
842,77,23,20,2023-10-30 14:04:21
843,93,20,24,2023-03-19 21:54:16
844,27,24,20,2023-07-15 11:11:12
845,75,20,25,2023-09-11 15:16:30
846,39,25,20,2023-02-24 18:31:27
847,18,20,26,2023-05-12 00:50:54
848,73,26,20,2023-03-05 05:08:13
849,93,20,27,2023-05-07 06:48:45
850,55,27,20,2023-04-17 19:04:48
851,70,20,28,2023-11-24 18:51:24
852,36,28,20,2023-05-14 05:28:38
853,79,20,29,2023-03-06 18:41:15
854,49,29,20,2023-04-07 10:55:05
855,95,20,30,2023-07-18 06:18:34
856,10,30,20,2023-07-18 16:21:05
857,92,20,31,2023-11-26 03:14:42
858,5,31,20,2023-11-11 15:50:22
859,24,20,32,2023-05-12 04:04:36
860,7,32,20,2023-11-30 08:40:36
861,20,21,22,2023-07-20 08:32:17
862,78,22,21,2023-08-28 23:01:56
863,15,21,23,2023-12-23 01:05:20
864,71,23,21,2023-12-28 13:03:56
865,75,21,24,2023-08-08 22:57:38
866,96,24,21,2023-11-06 05:42:43
867,16,21,25,2023-03-01 18:50:27
868,70,25,21,2023-11-11 09:42:42
869,4,21,26,2023-02-26 23:25:15
870,87,26,21,2023-05-15 22:02:15
871,71,21,27,2023-11-25 13:03:23
872,24,27,21,2023-04-19 13:49:37
873,55,21,28,2023-04-20 21:22:49
874,65,28,21,2023-03-03 16:42:23
875,31,21,29,2023-03-10 16:21:53
876,27,29,21,2023-02-03 05:55:41
877,52,21,30,2023-11-09 23:24:32
878,11,30,21,2023-05-03 12:05:18
879,74,21,31,2023-09-20 15:08:49
880,56,31,21,2023-02-15 16:01:24
881,23,21,32,2023-04-25 18:03:00
882,99,32,21,2023-07-11 09:13:31
883,97,22,23,2023-03-09 21:18:33
884,77,23,22,2023-03-03 05:34:18
885,70,22,24,2023-01-03 18:39:36
886,38,24,22,2023-07-31 19:49:43
887,62,22,25,2023-06-06 08:08:40
888,94,25,22,2023-03-28 17:42:58
889,67,22,26,2023-05-15 18:31:36
890,51,26,22,2023-10-18 13:03:52
891,5,22,27,2023-12-01 03:33:06
892,6,27,22,2023-12-19 07:52:18
893,90,22,28,2023-01-24 11:48:01
894,62,28,22,2023-01-09 00:03:07
895,96,22,29,2023-07-17 03:40:10
896,36,29,22,2023-11-17 17:21:42
897,79,22,30,2023-08-24 01:45:13
898,27,30,22,2023-11-30 05:49:31
899,59,22,31,2023-01-02 06:24:01
900,89,31,22,2023-03-18 05:53:07
901,23,22,32,2023-08-22 07:00:11
902,16,32,22,2023-01-23 12:12:24
903,48,23,24,2023-08-12 06:07:30
904,31,24,23,2023-07-19 23:56:19
905,44,23,25,2023-11-18 02:09:58
906,16,25,23,2023-08-07 06:16:10
907,43,23,26,2023-03-27 16:57:30
908,98,26,23,2023-01-30 03:10:05
909,34,23,27,2023-08-02 20:44:21
910,25,27,23,2023-09-18 03:24:11
911,12,23,28,2023-09-23 17:57:07
912,1,28,23,2023-07-18 01:23:22
913,45,23,29,2023-09-20 09:14:51
914,15,29,23,2023-02-21 04:37:18
915,66,23,30,2023-01-02 20:24:21
916,86,30,23,2023-07-27 03:29:48
917,89,23,31,2023-08-06 08:57:34
918,80,31,23,2023-03-22 04:40:12
919,94,23,32,2023-05-16 23:26:48
920,81,32,23,2023-05-12 17:01:13
921,44,24,25,2023-08-05 15:24:19
922,29,25,24,2023-08-26 22:21:06
923,36,24,26,2023-04-03 17:34:08
924,34,26,24,2023-10-10 19:08:48
925,25,24,27,2023-05-25 05:48:16
926,97,27,24,2023-10-11 00:22:55
927,62,24,28,2023-06-16 11:44:21
928,76,28,24,2023-03-07 23:56:03
929,56,24,29,2023-01-11 20:04:33
930,31,29,24,2023-08-30 19:14:15
931,26,24,30,2023-11-15 13:11:17
932,79,30,24,2023-01-08 06:05:40
933,29,24,31,2023-09-28 22:17:58
934,46,31,24,2023-01-31 18:57:28
935,80,24,32,2023-01-04 21:19:13
936,71,32,24,2023-05-05 07:51:48
937,29,25,26,2023-08-09 15:30:40
938,79,26,25,2023-03-30 06:41:51
939,9,25,27,2023-05-21 10:36:46
940,99,27,25,2023-01-09 09:47:41
941,22,25,28,2023-01-13 07:56:41
942,53,28,25,2023-09-28 10:01:22
943,28,25,29,2023-12-29 11:50:38
944,23,29,25,2023-03-23 19:43:05
945,35,25,30,2023-04-22 09:08:15
946,87,30,25,2023-08-28 00:52:49
947,71,25,31,2023-05-10 06:21:05
948,56,31,25,2023-09-01 12:20:06
949,64,25,32,2023-11-25 09:50:12
950,3,32,25,2023-07-21 11:39:46
951,61,26,27,2023-02-18 20:23:24
952,72,27,26,2023-08-24 02:19:28
953,59,26,28,2023-12-12 23:42:03
954,79,28,26,2023-12-23 18:43:44
955,92,26,29,2023-08-15 18:00:19
956,33,29,26,2023-02-09 18:56:23
957,41,26,30,2023-08-28 14:21:06
958,85,30,26,2023-07-20 09:50:50
959,38,26,31,2023-08-19 11:08:49
960,14,31,26,2023-02-05 06:27:59
961,51,26,32,2023-08-18 12:11:31
962,49,32,26,2023-06-24 23:13:49
963,100,27,28,2023-03-26 01:20:09
964,62,28,27,2023-08-16 22:27:30
965,83,27,29,2023-02-19 01:06:53
966,54,29,27,2023-09-01 06:31:44
967,9,27,30,2023-03-27 00:46:47
968,43,30,27,2023-04-08 00:10:12
969,72,27,31,2023-02-01 09:20:04
970,35,31,27,2023-02-09 07:28:10
971,99,27,32,2023-11-09 18:13:18
972,95,32,27,2023-01-03 15:03:11
973,30,28,29,2023-02-27 15:50:08
974,24,29,28,2023-11-01 08:12:26
975,66,28,30,2023-09-17 19:03:35
976,43,30,28,2023-09-22 11:33:31
977,60,28,31,2023-02-12 11:30:14
978,65,31,28,2023-09-18 16:06:56
979,100,28,32,2023-09-28 03:33:06
980,59,32,28,2023-09-15 12:45:46
981,32,29,30,2023-08-20 05:55:15
982,19,30,29,2023-03-31 18:19:29
983,98,29,31,2023-08-06 15:10:51
984,30,31,29,2023-02-24 05:57:26
985,93,29,32,2023-07-17 16:30:47
986,41,32,29,2023-07-23 21:31:27
987,66,30,31,2023-05-10 14:20:15
988,79,31,30,2023-04-09 09:04:59
989,19,30,32,2023-03-08 05:22:17
990,8,32,30,2023-10-14 23:44:28
991,79,31,32,2023-01-20 21:07:48
992,26,32,31,2023-06-05 12:13:55
